,Date,User,Tweet
105,2020-09-07 21:47:30+00:00,produbancoec,"@PabloAGaona Buenas tardes, cuéntanos ¿en qué te podemos ayudar? 

¡Saludos!"
106,2020-09-07 12:56:27+00:00,produbancoec,"Ponemos en conocimiento los horarios de atención de agencias Produbanco y Servipagos desde el lunes 7 al viernes 11 de Septiembre.
Consulta agencias Produbanco aquí --&gt; https://t.co/FkDW1cP2og.
Consulta agencias Servipagos aquí --&gt; https://t.co/Ffw1JvTEd0. https://t.co/46rSNcIZLB"
107,2020-09-04 21:15:30+00:00,produbancoec,"@eddieverasaltos Buenas tardes. 

Muchas gracias por tu comentario, nos esforzamos para brindarte un mejor servicio. 

¡Saludos!"
108,2020-09-03 17:23:31+00:00,produbancoec,"@bianquirebeca @LATAM_ECU @Tame_EP @sicsuper @BancoPichincha Buenos días Rebeca, 

Te contamos que con tu tarjeta de débito Produbanco puedes realizar compras en línea sin ningún problema. 

Saludos,"
109,2020-09-03 16:55:54+00:00,produbancoec,"@locamorita Buenas tardes. 

Por favor, comunícate a nuestro Centro de Atención al Cliente 1700 123 123 o al 02 2 996 200 desde el exterior para que un asesor te ayude con tu requerimiento. 

¡Saludos!"
110,2020-09-03 15:24:48+00:00,produbancoec,"@ACFloresOquendo @PJR3120 @josexrock Buenos días. 

Lamentamos mucho leer lo sucedido. 

Por favor, déjanos tus datos por interno (C.I., celular, nombres y correo) para que un asesor te contacte y te ayude a solventar tu requerimiento.

¡Disculpas por todas las molestias ocasionadas!

¡Saludos!"
111,2020-09-02 19:49:40+00:00,produbancoec,"@draulch Buenas tardes. 

Hemos reportado tu caso y uno de nuestros asesores se contactará contigo en las próximas horas vía email o llamada para ayudarte a solventar tu requerimiento. 

¡Disculpas por todas las molestias ocasionadas!

¡Saludos!"
112,2020-09-02 16:53:40+00:00,produbancoec,"@MaiiOquendo Buenos días Mai, 

Por favor, déjanos tus datos por interno (C.I., celular, nombres y correo) para que un asesor te contacte y te ayude a solventar tu requerimiento.

¡Disculpas por todas las molestias ocasionadas!

¡Saludos!"
113,2020-09-02 16:30:35+00:00,produbancoec,"@citronelica Hola, cuéntanos ¿en qué te podemos ayudar? 

¡Saludos!"
114,2020-09-01 21:41:55+00:00,produbancoec,"@LilissBm Hola Liliss, 

Lamentamos mucho leer lo sucedido. 

Por favor, déjanos tus datos por interno (C.I., celular, nombres y correo) para que un asesor te contacte y te ayude a solventar tu requerimiento.

¡Disculpas por todas las molestias ocasionadas!

¡Saludos!"
115,2020-09-01 20:21:33+00:00,produbancoec,"@MeDicenMavita @CFN_ECUADOR Buenas tardes, 

Lamentamos mucho leer lo sucedido. 

Por favor, déjanos tus datos por interno (C.I., celular, nombres y correo) para que un asesor te contacte y te ayude a solventar tu requerimiento.

¡Disculpas por todas las molestias ocasionadas!

¡Saludos!"
116,2020-09-01 19:14:46+00:00,produbancoec,"@draulch Hola Raul, 

Lamentamos mucho leer lo sucedido. 

Por favor, déjanos tus datos por interno (C.I., celular, nombres y correo) para que un asesor te contacte y te ayude a solventar tu requerimiento.

¡Disculpas por todas las molestias ocasionadas!"
117,2020-09-01 17:25:03+00:00,produbancoec,"@JAAVALY @Diana_Amores @silvitabuendia @IESSec @BiessEcuador Hola Jorge,

Lamentamos mucho leer lo sucedido. 

Por favor, déjanos tus datos por interno (C.I., celular, nombres y correo) para que un asesor te contacte y te ayude a solventar tu requerimiento.

¡Disculpas por todas las molestias ocasionadas!"
118,2020-09-01 16:57:44+00:00,produbancoec,"@JoseLui71116318 Hola Jose Luis, 

Si olvidaste tu contraseña da clic en “Reseteo de contraseña” y sigue el proceso. 

Si olvidaste el usuario da clic en ""Desbloqueo/Olvido de usuario"" e ingresa la información solicitada. Es probable que te pida el PIN de cajeros automáticos. 

¡Saludos!"
119,2020-09-01 16:01:48+00:00,produbancoec,"@Diana_Amores @IESSec @BiessEcuador Hola Diana, 

Lamentamos mucho leer lo sucedido. 

Por favor, déjanos tus datos por interno (C.I., celular, nombres y correo) para que un asesor te contacte y te ayude a solventar tu requerimiento.

¡Disculpas por todas las molestias ocasionadas!"
120,2020-09-01 15:45:32+00:00,produbancoec,"@jarv1953 Buenas tardes. 

Lamentamos mucho leer lo sucedido. 

Por favor, déjanos tus datos (C.I., celular, nombres y correo) para que un asesor te contacte y te ayude a solventar tu requerimiento.

¡Saludos!"
121,2020-09-01 15:31:08+00:00,produbancoec,"@AlexFonseca100 Buenos días Alex, cuéntanos ¿en qué te podemos ayudar? 

¡Saludos!"
122,2020-08-31 18:33:56+00:00,produbancoec,"@iqHqJIJ4Okqcaq0 Hola Miky, 

Claro que sí, con mucho gusto. Puedes comunicarte a nuestro Call Center 1700 123 123 para que te den mayor información. 

¡Saludos!"
123,2020-08-31 13:54:47+00:00,produbancoec,"@Mathews54163026 @PichiBlu_e Buenos días Mathews, muchas gracias por tu comentario, cada día nos esforzamos para brindarte experiencias memorables. 

¡Saludos!"
124,2020-08-31 03:37:54+00:00,produbancoec,"Ponemos en conocimiento los horarios de atención de agencias Produbanco y Servipagos desde el lunes 31 de Agosto al viernes 4 de Septiembre.
Consulta agencias Produbanco aquí --&gt; https://t.co/FkDW1cP2og.
Consulta agencias Servipagos aquí --&gt; https://t.co/Ffw1JvTEd0. https://t.co/oPNonDwCwX"
125,2020-08-28 18:32:58+00:00,produbancoec,"@Maliz0512 Hola Maliz, en el siguiente enlace encontrarás información y requisitos para créditos, con mucho gusto un ejecutivo te asesorará en cualquier agencia. 

https://t.co/8Y8s4rAslo"
126,2020-08-28 16:43:08+00:00,produbancoec,"@SolMaria060 @PichiBlu_e Buenos días. 

Gracias por tu comentario María, trabajamos cada día para brindarte un mejor servicio. 

¡Saludos!"
127,2020-08-28 16:41:33+00:00,produbancoec,"@Mathews54163026 @PichiBlu_e Buenos días Mathews, gracias por tu comentario, nos esforzamos cada día para brindarte un mejor servicio. 

¡Saludos!"
128,2020-08-25 21:29:27+00:00,produbancoec,"@VirgiParedesB Buenas tardes. 

Por favor, déjanos tus datos por interno (C.I., celular, nombres y correo) para que un asesor te contacte y te ayude a solventar tu requerimiento.

¡Saludos!"
129,2020-08-25 15:24:23+00:00,produbancoec,"@Diana_Amores @carmitamey @EcuadorIESS @IESSec @BiessEcuador Buenas tardes. 

Por favor, déjanos tus datos por interno (C.I., celular, nombres y correo) para que un asesor te contacte y te ayude a solventar tu requerimiento.

¡Saludos!"
130,2020-08-25 15:15:45+00:00,produbancoec,"@ciudadano4m @Diana_Amores @EcuadorIESS Buenas tardes. 

Lamentamos mucho leer lo sucedido. 

Por favor, déjanos tus datos por interno (C.I., celular, nombres y correo) para que un asesor te contacte y te ayude a solventar tu requerimiento.

¡Saludos!"
131,2020-08-25 15:13:03+00:00,produbancoec,"@Diana_Amores @EcuadorIESS Buenas tardes. 

Lamentamos mucho leer lo sucedido. 

Por favor, déjanos tus datos por interno (C.I., celular, nombres y correo) para que un asesor te contacte y te ayude a solventar tu requerimiento.

¡Saludos!"
132,2020-08-25 14:08:55+00:00,produbancoec,"Ponemos en conocimiento los horarios de atención de agencias Produbanco y Servipagos desde el lunes 24 al viernes 28 de Agosto.
Consulta agencias Produbanco aquí --&gt; https://t.co/FkDW1d6DfO.
Consulta agencias Servipagos aquí --&gt; https://t.co/Ffw1JvC2Oq. https://t.co/ipZyWRJ5Xa"
133,2020-08-24 21:47:17+00:00,produbancoec,"@Jilly_JimenezJ Buenas tardes. 

Lamentamos mucho leer lo sucedido. 

Por favor, déjanos tus datos (C.I., celular, nombres y correo) para que un asesor te contacte y te ayude a solventar tu requerimiento.

¡Saludos!"
134,2020-08-20 15:40:04+00:00,produbancoec,"@maggieligg @dianavaras @ClaroEcua @MovistarEC @PoliciaEcuador @MercadoLibreEc Buenas tardes. 

Por favor, déjanos tus datos por interno (C.I., celular, nombres y correo) para que un asesor te contacte y te ayude a solventar tu requerimiento.

¡Saludos!"
135,2020-08-20 15:17:27+00:00,produbancoec,"@calolotheman Buenas tardes. 

Sí, por interno déjanos tu datos. 

¡Saludos!"
136,2020-08-19 20:31:44+00:00,produbancoec,"@calolotheman Buenas tardes. 

Por favor, déjanos tus datos (C.I., celular, nombres y correo) para que un asesor te contacte y te ayude a solventar tu requerimiento.

¡Saludos!"
137,2020-08-19 19:14:39+00:00,produbancoec,"@robtapiamans @superbancosEC Buenas tardes. 

Por favor, déjanos tus datos por interno (C.I., celular, nombres y correo) para que un asesor te contacte y te ayude a solventar tu requerimiento.

¡Saludos!"
138,2020-08-19 19:09:54+00:00,produbancoec,"@dianavaras @PoliciaEcuador @Mercadolibre Buenas tardes. 

Por favor, comunícate a nuestro Centro de Atención al Cliente 1700 123 123 o al 02 2 996 200 desde el exterior para que un asesor te ayude con tu requerimiento. 

¡Saludos!"
139,2020-08-19 15:25:53+00:00,produbancoec,"@Mafer_R_Brave Buenas tardes. 

Por favor, déjanos tus datos por interno (C.I., celular, nombres y correo) para que un asesor te contacte y te ayude a solventar tu requerimiento.

¡Saludos!"
140,2020-08-19 14:57:08+00:00,produbancoec,"@jogallegoss Buenos días. 

El costo por recibir una transferencia internacional es de $ 10,00. 

¡Saludos!"
141,2020-08-19 14:48:09+00:00,produbancoec,"@RenatoAlmazan1 Buenas tardes. 

Lamentamos mucho leer lo sucedido. 

Por favor, déjanos tus datos por interno(C.I., celular, nombres y correo) para que un asesor te contacte y te ayude a solventar tu requerimiento.

¡Saludos!"
142,2020-08-19 14:25:52+00:00,produbancoec,"@jgabycamacho Buenas tardes. 

Por favor, déjanos tus datos por interno (C.I., celular, nombres y correo) para que un asesor te contacte y te ayude a solventar tu requerimiento.

¡Saludos!"
143,2020-08-18 20:14:29+00:00,produbancoec,"@brianchsimba Buenas tardes. 

Lamentamos mucho leer lo sucedido. 

Por favor, déjanos tus datos (C.I., celular, nombres y correo) para que un asesor te contacte y te ayude a solventar tu requerimiento.

¡Saludos!"
144,2020-08-18 01:12:38+00:00,produbancoec,"Ponemos en conocimiento los horarios de atención de agencias Produbanco y Servipagos desde el lunes 17 al viernes 21 de Agosto.
Consulta agencias Produbanco aquí --&gt; https://t.co/FkDW1cP2og.
Consulta agencias Servipagos aquí --&gt; https://t.co/Ffw1JvTEd0. https://t.co/rSGubc5hAt"
145,2020-08-14 21:27:22+00:00,produbancoec,"@IntiAndresOjeda @DEFENSORIAEC @Lenin @superbancosEC Buenas tardes. 

Por favor, déjanos tus datos por interno (C.I., celular, nombres y correo) para que un asesor te contacte y te ayude a solventar tu requerimiento.

¡Saludos!"
146,2020-08-14 19:26:28+00:00,produbancoec,"@monicacorderom Buenas tardes. 

Por favor, coméntanos si persiste el error para ayudarte, déjanos tu número de cédula, nombres, celular, email por interno. 

¡Saludos!"
147,2020-08-14 19:09:22+00:00,produbancoec,"@marcojarla Buenas tardes, se activa en 48 horas laborales. 

¡Saludos!"
148,2020-08-13 17:37:41+00:00,produbancoec,"@MaleMarquezG Buenas tardes. 

No existe límite entre cuentas Produbanco, y a otros bancos locales el límite es de $ 15.000 diarios. 

Por favor, te invito a revisar tus cupos autorizados para transferencias en Servicios Bancarios/ Personalización de cupos/ Asociadas a internet.

¡Saludos!"
149,2020-08-11 22:01:23+00:00,produbancoec,"@Philistiniyeh Buenas tardes. 

Por favor, déjanos tus datos por interno (C.I., celular, nombres y correo) para que un asesor te contacte y te ayude a solventar tu requerimiento.

¡Saludos!"
150,2020-08-11 21:49:53+00:00,produbancoec,"@flozadesign @superbancosEC @DEFENSORIAEC @BancoCentral_Ec @Presidencia_Ec Buenas tardes. 

Por favor, déjanos tus datos por interno (C.I., celular, nombres y correo) para que un asesor te contacte y te ayude a solventar tu requerimiento.

¡Saludos!"
151,2020-08-11 21:49:23+00:00,produbancoec,"@flozadesign @superbancosEC @DEFENSORIAEC Buenas tardes. 

Por favor, déjanos tus datos por interno (C.I., celular, nombres y correo) para que un asesor te contacte y te ayude a solventar tu requerimiento.

¡Saludos!"
152,2020-08-11 21:27:27+00:00,produbancoec,"@Fernand81463550 @katu2604 @superbancosEC @teleamazonasec @Karen_Minda @rafaga_deluz @paultutiven @KtaLaGrande Buenas tardes. 

Lamentamos mucho leer lo sucedido. 

Por favor, déjanos tus datos por interno (C.I., celular, nombres y correo) para que un asesor te contacte y te ayude a solventar tu requerimiento.

¡Saludos!"
153,2020-08-11 20:07:55+00:00,produbancoec,"@artgonzalesca Buenas tardes. 

Lamentamos mucho leer lo sucedido. 

Por favor, déjanos tus datos por interno (C.I., celular, nombres y correo) para que un asesor te contacte y te ayude a solventar tu requerimiento.

¡Saludos!"
154,2020-08-11 15:21:45+00:00,produbancoec,"Ponemos en conocimiento los horarios de atención de agencias Produbanco y Servipagos desde el lunes 10 al viernes 14 de Agosto.
Consulta agencias Produbanco aquí --&gt; https://t.co/FkDW1cP2og.
Consulta agencias Servipagos aquí --&gt; https://t.co/Ffw1JvTEd0. https://t.co/cCa6rHXfya"
155,2020-08-03 20:49:16+00:00,produbancoec,"Ponemos en conocimiento los horarios de atención de agencias Produbanco y Servipagos desde el lunes 3 al viernes 7 de Agosto.
Consulta agencias Produbanco aquí --&gt; https://t.co/FkDW1cP2og.
Consulta agencias Servipagos aquí --&gt; https://t.co/Ffw1JvTEd0. https://t.co/UW0sGjNzGr"
156,2020-07-27 18:28:20+00:00,produbancoec,"Ponemos en conocimiento los horarios de atención de agencias Produbanco y Servipagos desde el lunes 27 al viernes 31 de Julio.
Consulta agencias Produbanco aquí --&gt; https://t.co/FkDW1cP2og.
Consulta agencias Servipagos aquí --&gt; https://t.co/Ffw1JvTEd0. https://t.co/orYqlEDdZG"
157,2020-07-23 17:06:37+00:00,produbancoec,"@RaeyAntonio Buenos días Antonio,

Te enviamos la información y requisitos para aperturar una cuenta por interno.

Saludos"
158,2020-07-22 20:05:26+00:00,produbancoec,"@Mabigail19 Buenas tardes. 

Por favor, déjanos tus datos por interno (C.I., celular, nombres y correo) para que un asesor te contacte y te ayude a solventar tu requerimiento.

¡Saludos!"
159,2020-07-20 19:07:21+00:00,produbancoec,"Ponemos en conocimiento los horarios de atención de agencias Produbanco y Servipagos desde el lunes 20 al viernes 24 de Julio.
Consulta agencias Produbanco aquí --&gt; https://t.co/FkDW1cP2og.
Consulta agencias Servipagos aquí --&gt; https://t.co/Ffw1JvTEd0. https://t.co/hacvAa9mjl"
160,2020-07-15 17:01:50+00:00,produbancoec,"@DominusDRR @Esaludsa @superbancosEC Buenos días. 

Por favor, déjanos tus datos por interno (C.I., celular, nombres y correo) para que un asesor te contacte y te ayude a solventar tu requerimiento.

¡Saludos!"
161,2020-07-14 14:16:31+00:00,produbancoec,"Ponemos en conocimiento los horarios de atención de agencias Produbanco y Servipagos desde el lunes 13 al viernes 17 de Julio.
Consulta agencias Produbanco aquí --&gt; https://t.co/FkDW1cP2og
Consulta agencias Servipagos aquí --&gt; https://t.co/Ffw1JvTEd0 https://t.co/Tn84IWQSLE"
162,2020-07-13 17:33:18+00:00,produbancoec,"@ube_berzosa Buenos días Jonnathan,

Envíanos por interno por favor tu caso y un asesor te ayudará solventándolo.

Disculpas por las molestias ocasionadas.

Saludos"
163,2020-07-10 20:18:29+00:00,produbancoec,"@alejoibarra203 Buenas tardes Alejandro,

Por favor ponte en contacto con nuestro Centro de Atención llamando al 1700 123 123 y un asesor te pondrá en contacto con tu ejecutivo.

Saludos"
164,2020-07-06 17:12:42+00:00,produbancoec,"@superbancosEC @HondaUIO Buenos días. 

Por favor, déjanos tus datos por interno (C.I., celular, nombres y correo) para que un asesor te contacte y te ayude a solventar tu requerimiento.

¡Saludos!"
165,2020-07-06 17:02:39+00:00,produbancoec,"@JsCv Buenos días. 

Por favor, déjanos tus datos (C.I., celular, nombres y correo) para que un asesor te contacte y te ayude a solventar tu requerimiento.

¡Saludos!"
166,2020-07-06 16:53:33+00:00,produbancoec,"@HondaUIO Buenos días. 

Por favor, déjanos tus datos (C.I., celular, nombres y correo) para que un asesor te contacte y te ayude a solventar tu requerimiento.

¡Saludos!"
167,2020-07-06 16:08:27+00:00,produbancoec,"@pozoarturo Buenos días. 

Existe un límite de $ 1.000,00 en el monto máximo del cheque, si necesitas depositar cheques por montos mayores, debes acudir a una agencia o cajero multifunción. 

¡Saludos!"
168,2020-07-06 15:29:58+00:00,produbancoec,"@DominusDRR Buenos días. 

Por favor, déjanos tus datos por interno (C.I., celular, nombres y correo) para que un asesor te contacte y te ayude a solventar tu requerimiento.

¡Saludos!"
169,2020-07-06 15:02:50+00:00,produbancoec,"@DominusDRR Buenos días. 

Por favor, déjanos tus datos por interno (C.I., celular, nombres y correo) para que un asesor te contacte y te ayude a solventar tu requerimiento.

¡Saludos!"
170,2020-07-06 04:40:30+00:00,produbancoec,"Ponemos en conocimiento los horarios de atención de agencias Produbanco y Servipagos desde el lunes 6 de Julio al viernes 10 de Julio.
Consulta agencias Produbanco aquí --&gt; https://t.co/FkDW1cP2og
Consulta agencias Servipagos aquí --&gt; https://t.co/Ffw1JvTEd0 https://t.co/kSvhNoXjzW"
171,2020-06-29 15:46:44+00:00,produbancoec,"Ponemos en conocimiento los horarios de atención de agencias Produbanco y Servipagos desde el lunes 29 de Junio al viernes 3 de Julio.
Consulta agencias Produbanco aquí --&gt; https://t.co/FkDW1cP2og
Consulta agencias Servipagos aquí --&gt; https://t.co/Ffw1JvTEd0 https://t.co/YV0i6sdmlZ"
172,2020-06-25 17:52:12+00:00,produbancoec,"@vanelealfranco Buenas tardes,

Hemos reportado tu caso y uno de nuestros asesores se contactará contigo en las próximas horas vía email o llamada para ayudarte a solventar tu requerimiento. 

¡Disculpas por todas las molestias ocasionadas!

¡Saludos!"
173,2020-06-25 16:40:46+00:00,produbancoec,"@mjimenez_7 Buenos días Mario,

Lamentamos mucho leer lo sucedido. 

Por favor, déjanos tus datos por interno(C.I., celular, nombres y correo) para que un asesor te contacte y te ayude a solventar tu requerimiento.

Saludos"
174,2020-06-22 15:47:56+00:00,produbancoec,"Ponemos en conocimiento los horarios de atención de agencias Produbanco y Servipagos desde el lunes 22 al viernes 26 de Junio.
Consulta agencias Produbanco aquí --&gt; https://t.co/FkDW1cP2og
Consulta agencias Servipagos aquí --&gt; https://t.co/Ffw1JvTEd0 https://t.co/ZG2qVsrakN"
175,2020-06-18 15:03:43+00:00,produbancoec,"@coralia_montoya Buenos días. 

Por favor, déjanos tus datos por interno(C.I., celular, nombres y correo) para que un asesor te contacte y te ayude a solventar tu requerimiento.

Saludos"
176,2020-06-17 20:58:56+00:00,produbancoec,"@ju84perez Buenas tardes,

Por favor, déjanos tus datos por interno (C.I., celular, nombres y correo) para que un asesor te contacte y te ayude a solventar tu requerimiento.

Saludos"
177,2020-06-15 17:59:30+00:00,produbancoec,"@XaviArias15 Buenos días.

Lamentamos mucho leer lo sucedido.

Por favor, déjanos tus datos por interno(C.I., celular, nombres y correo) para que un asesor te contacte y te ayude a solventar tu requerimiento.

Disculpas por todas las molestias ocasionadas

Saludos"
178,2020-06-15 13:01:42+00:00,produbancoec,"Ponemos en conocimiento los horarios de atención de agencias Produbanco y Servipagos desde el lunes 15 al viernes 19 de Junio.
Consulta agencias Produbanco aquí --&gt; https://t.co/FkDW1cP2og
Consulta agencias Servipagos aquí --&gt; https://t.co/Ffw1JvTEd0 https://t.co/weEqSML5gs"
179,2020-06-12 22:25:32+00:00,produbancoec,"@gildamaria Buenas tardes Gilda,

Por favor envíanos un detalle de tu requerimiento por interno junto con tus datos (C.I. nombres, celular y correo electrónico) y un asesor se pondrá en contacto contigo.

Saludos"
180,2020-06-12 16:48:18+00:00,produbancoec,"@MihailCJ Buenos días,

Por favor, comunícate a nuestro Centro de Atención al Cliente 1700 123 123 o al 02 2 996 200 desde el exterior para que un asesor te ayude con tu requerimiento. 

Saludos"
181,2020-06-12 15:36:19+00:00,produbancoec,"@gildamaria Buenos días,

Cuentanos, ¿En qué podemos ayudarte?

Recuerda que la prioridad en estos momentos es #QuedateEnCasa, para cuidar la seguridad de nuestros clientes. Para realizar tus transacciones dispones de: web, app y el centro de atención al cliente, llamando al 1700 123 123."
182,2020-06-10 19:09:14+00:00,produbancoec,"@DaniTrujillo95 Estimada Daniela, lamentamos lo sucedido. Por favor nos puedes dejar el detalle por interno. 

Saludos cordiales"
183,2020-06-09 15:40:53+00:00,produbancoec,"@Pancho_37 @PacifiCard Estimado Francisco lamentamos leer lo sucedido. Por favor déjanos el detalle por interno para poder revisarlo. 

Saludos cordiales!"
184,2020-06-08 19:23:24+00:00,produbancoec,"Ponemos en conocimiento los horarios de atención de agencias Produbanco y Servipagos desde el lunes 8 al viernes 12 de Junio.
Consulta agencias Produbanco aquí --&gt; https://t.co/FkDW1cP2og
Consulta agencias Servipagos aquí --&gt; https://t.co/Ffw1JvTEd0 https://t.co/q6h7Hwz7z2"
185,2020-06-04 16:20:03+00:00,produbancoec,"@DEFENSORIAEC @Anaandr21775800 @Lenin Estimada Ana, por favor ayúdanos con tus datos (C.I., celular, nombres y correo) para que un asesor te contacte y te ayude a solventar tu requerimiento.

¡Disculpas por todas las molestias ocasionadas!

¡Saludos!"
186,2020-06-03 20:01:53+00:00,produbancoec,"@keandradec Estimada, por favor ayúdenos con sus datos (nombre completo, CI, número de teléfono, mail) para que un asesor se pueda comunicar con usted. 

Saludos cordiales."
187,2020-06-03 19:12:35+00:00,produbancoec,"@andremariag @SevillaRoque Estimada Andrea, por favor ayúdanos comunicándote al 1700 123 123 opción 0. Un asesor con gusto te atenderá. 

Saludos cordiales."
188,2020-06-01 18:15:20+00:00,produbancoec,"@laurampinzon Estimada Laura, lamentamos la demora. Debido a la situación nuestros horarios están sujetos a cambios, antes de acudir a una agencia toma las medidas de seguridad y revisa el siguiente enlace. 
Saludos. 
https://t.co/4IR89xo1T0"
189,2020-06-01 17:31:50+00:00,produbancoec,"@Luigi_Mejia_G Estimado Luigi, mil disculpas por las molestias causadas. El cajero ya se encuentra en funcionamiento para futuras transacciones que desees realizar. 

Saludos."
190,2020-06-01 16:50:26+00:00,produbancoec,"@KrlitaCe Estimada Carla, ya puedes enviarnos tu requerimiento por interno. 
Saludos."
191,2020-05-31 23:53:56+00:00,produbancoec,"Ponemos en conocimiento los horarios de atención de agencias Produbanco y Servipagos desde el lunes 1 al viernes 5 de Junio.
Consulta agencias Produbanco aquí --&gt; https://t.co/FkDW1cP2og
Consulta agencias Servipagos aquí --&gt; https://t.co/Ffw1JvTEd0 https://t.co/mQftV5wpLb"
192,2020-05-29 17:32:01+00:00,produbancoec,"@eagledasan Estimado Danny, en el siguiente enlace podrás encontrar nuestras agencias y horarios de atención.
 https://t.co/HX4yCFc2Mi

Saludos."
193,2020-05-25 02:21:35+00:00,produbancoec,"Ponemos en conocimiento las agencias Produbanco y Servipagos que estarán operativas desde el lunes 25 al viernes 29 de Mayo de 8 am a 1 pm. Agencias de ciudades en Semáforo Amarillo abrirán hasta las 3 pm.
Consulta las agencias aquí --&gt; https://t.co/HX4yCFc2Mi https://t.co/VR1SFTXrBi"
194,2020-05-21 23:22:02+00:00,produbancoec,"@Ne9rit2 Buenas tardes Alex, por favor déjanos tus datos por DM para revisarlo, uno de nuestros ejecutivos te contactará. 
Muchas gracias. https://t.co/gbDLe0YJ0Z"
195,2020-05-20 15:27:57+00:00,produbancoec,"Ponemos en conocimiento las agencias Produbanco y Servipagos que estarán operativas del 20 al 22 de Mayo de 8 am a 12 pm.
*Agencias Produbanco en Guayaquil, Loja y Milagro de 8am a 3pm
*Agencias Servipagos en Guayaquil y Loja de 8am a 4pm
https://t.co/vkvnDzZvKU https://t.co/KeTqhOpS0p"
196,2020-05-17 22:52:45+00:00,produbancoec,"Comprometidos con nuestros Clientes en esta difícil situación, ponemos en conocimiento las agencias Produbanco y Servipagos que estarán operativas desde el lunes 18 al viernes 22 de Mayo de 8 am a 12 pm.
Consulta las agencias aquí --&gt; https://t.co/vkvnDzZvKU https://t.co/LNC1QSADHn"
197,2020-05-14 20:20:50+00:00,produbancoec,"@dannybassplayer Buenas tardes Daniel, por favor ayúdanos con el detalle por interno para revisarlo. 
Muchas gracias. https://t.co/gbDLe0YJ0Z"
198,2020-05-11 19:22:45+00:00,produbancoec,"Comprometidos con nuestros Clientes en esta difícil situación, ponemos en conocimiento las agencias Produbanco y Servipagos que estarán operativas desde el lunes 11 al viernes 15 de Mayo de 8 am a 12 pm.
Consulta las agencias aquí --&gt; https://t.co/vkvnDzZvKU https://t.co/hsKPPEhnDy"
199,2020-05-04 18:55:22+00:00,produbancoec,"@JerryRivasHun Buenas tardes Jerry, por favor déjanos tu requerimiento por DM para revisarlo.
Muchas gracias."
200,2020-05-03 20:21:00+00:00,produbancoec,"Comprometidos con nuestros Clientes en esta difícil situación, ponemos en conocimiento las agencias Produbanco y Servipagos que estarán operativas desde el Lunes 4 al viernes 8 de mayo de 8 am a 12 pm.
Consulta las agencias aquí --&gt; https://t.co/dSm86XDB5q https://t.co/TusB30Q5D9"
201,2020-04-29 16:49:59+00:00,produbancoec,"@smurriagui1008 Buenos días Santiago, hemos reportado nuevamente tu caso, uno de nuestros ejecutivos se contactará contigo por correo para revisarlo.
Muchas gracias. https://t.co/gbDLe0YJ0Z"
202,2020-04-27 02:08:46+00:00,produbancoec,"Comprometidos con nuestros Clientes en esta difícil situación, ponemos en conocimiento las agencias Produbanco y Servipagos que estarán operativas desde el Lunes 27 de abril al martes 5 de mayo, de 8 am a 12 pm 
Consulta las agencias aquí --&gt; https://t.co/HopJTLrYwa https://t.co/rPw0VSE7aT"
203,2020-04-24 21:25:47+00:00,produbancoec,"@jeddy1980 Estimado Wladdy, en el siguiente enlace encontrarás las tarifas por todos los servicios que ofertamos. 
https://t.co/qQm7Wd5jzW
Saludos."
204,2020-04-22 22:08:03+00:00,produbancoec,"@burbus45 Hola, existe otra alternativa para proceder a transferencias, por favor déjanos tus datos (correo, cédula, celular, nombres completos) por mensaje directo para ayudarte de mejor forma. 

Saludos"
205,2020-04-22 16:30:55+00:00,produbancoec,"@jaimeh45 Hola Jaime, te enviamos un mensaje por interno, por favor revisalo."
206,2020-04-22 14:23:37+00:00,produbancoec,"@DanielVPII @yosoyelblanco @ecuavisa @ecuainm_oficial @tctelevision @teleamazonasec Hola Daniel, ayúdanos con tus datos por DM(correo, cédula, celular, nombres completos) para reportar tu caso."
207,2020-04-20 14:56:01+00:00,produbancoec,"@ElizaGarnica Hola Mary,  ponemos en conocimiento las agencias Produbanco y Servipagos que estarán operativas desde el Lunes 20 al viernes 24 de Abril de 8 am a 12 pm.
Consulta las agencias aquí --&gt; https://t.co/19zNYPhF0R"
208,2020-04-19 20:55:52+00:00,produbancoec,"Comprometidos con nuestros Clientes en esta difícil situación, ponemos en conocimiento las agencias Produbanco y Servipagos que estarán operativas desde el Lunes 20 al viernes 24 de Abril de 8 am a 12 pm.
Consulta las agencias aquí --&gt; https://t.co/19zNYPhF0R https://t.co/6uBWPMPHLg"
209,2020-04-17 15:27:45+00:00,produbancoec,"@RECABREADO Hola, en el siguiente enlace encontrarás las tarifas por todos los servicios que ofertamos. 
https://t.co/JkgtuAyArz"
210,2020-04-14 16:46:09+00:00,produbancoec,"@AnabelleToledo Hola Anabelle, en el siguiente enlace encontrarás información y requisitos para créditos, con mucho gusto un ejecutivo te asesorará llamando al 1700 123 123.
https://t.co/8Y8s4rAslo"
211,2020-04-13 13:47:59+00:00,produbancoec,"@ericksamd Hola Erick,  ponemos en conocimiento las agencias Produbanco y Servipagos que estarán operativas desde el Lunes 13 al viernes 17 de Abril de 8 am a 12 pm. Agencia Servipagos Policentro atenderá desde las 9 am.
Consulta las agencias aquí --&gt; https://t.co/xSgP4HP7Lv"
