,Date,User,Tweet
0,2021-12-30 23:45:11+00:00,BancoPichincha,"@fragafriega1 Buen día! Nos gustaría poder ayudarle con el caso que menciona.  Por favor, escríbanos por mensaje privado el detalle de lo ocurrido y los datos de la titular de la cuenta (nombres, cédula de identidad, teléfono, correo electrónico y ciudad de residencia).
Saludos"
1,2021-12-30 21:43:52+00:00,BancoPichincha,@lvillacres ¡Buen día! Lamentamos las molestias que está provocando la intermitencia en nuestro sistema de Cash management. Estamos trabajando para solucionarla en el menor tiempo posible. Saludos
2,2021-12-30 21:43:04+00:00,BancoPichincha,@aortizherbener ¡Buen día! Permítanos pedirle disculpas por los inconvenientes al usar nuestro servicio de cash management. Tenemos una intermitencia en nuestro sistema. Esperamos solucionarla en breve. Gracias por su paciencia y comprensión. Saludos
3,2021-12-30 21:35:42+00:00,BancoPichincha,"@fjharob @superbancosEC ¡Buen día! Nos gustaría poder ayudarle. Por favor, escríbanos por mensaje privado el detalle de lo ocurrido y sus datos completos (nombres, cédula de identidad, teléfono, correo electrónico y ciudad de residencia) y la agencia en la que ha gestionado su caso. Saludos"
4,2021-12-30 21:33:17+00:00,BancoPichincha,"@andreaca593 ¡Buen día! Puede abrir su cuenta en línea, de una manera rápida, segura y sin monto de apertura. En apenas 10 minutos. Solo debe ingresar al siguiente enlace https://t.co/WpyM8Uh86E.
Saludos"
5,2021-12-30 21:29:12+00:00,BancoPichincha,@rsmaldo ¡Buen día! Sentimos las molestias ocasionadas y le pedimos disculpas por los fallos del sistema. Hay un intermitencia pero estamos trabajando para solucionarla. Le agradecemos su comprensión. Saludos
6,2021-12-30 18:07:33+00:00,BancoPichincha,"@Alejand55902506 ¡Buen día! Por favor, para cancelar su seguro, envíenos por mensaje privado sus datos completos: nombres, cédula de identidad, teléfono, correo electrónico y ciudad de residencia. Saludos"
7,2021-12-30 15:32:10+00:00,BancoPichincha,"@AnissSuntaxi @superbancosEC @DDHH_Ec ¡Buen día! Le pedimos disculpas por los problemas técnicos que le han impedido hacer sus transacciones en nuestros cajeros automáticos. Por favor, indíquenos la dirección exacta del cajero y la ciudad  para verificar y solucionar la incidencia lo antes posible. Saludos"
8,2021-12-30 08:19:29+00:00,BancoPichincha,@Qkita1989 ¡Buen día! Nuestra app presentó una intermitencia puntual. Al momentos estamos operando con normalidad. Lamentamos las molestias ocasionadas. Saludos
9,2021-12-30 08:18:27+00:00,BancoPichincha,"@amikade @Qkita1989 ¡Buen día! Debido a una intermitencia en nuestro sistema, nuestros canales presentaron este tipo de inconvenientes. Lamentamos las molestias ocasionadas. Al momento ya estamos operativos. Saludos"
10,2021-12-30 08:18:05+00:00,BancoPichincha,"@IvengiVE ¡Buen día! Nos gustaría poder ayudarle con su caso. Por favor, escríbanos por mensaje privado el detalle de lo ocurrido y sus datos completos (nombres, cédula de identidad, teléfono, correo electrónico y ciudad de residencia).
Saludos"
11,2021-12-30 08:12:40+00:00,BancoPichincha,"@CesarCh79 @cemaezr ¡Buen día! Si le interesa cancelar su seguro, por favor, envíenos por mensaje privado sus datos completos (nombres, cédula de identidad, teléfono, correo electrónico y ciudad de residencia).

Saludos"
12,2021-12-30 01:50:45+00:00,BancoPichincha,"Es una realidad… cada vez hacemos más transacciones bancarias desde el celular, pero hay quienes siguen prefiriendo la Banca Web que en 2021, también, incorporó nuevas funcionalidades. 💻 
Acompáñanos en este resumen de #2021enBancoPichincha 💛"
13,2021-12-30 00:39:35+00:00,BancoPichincha,"@SantiagMAndrade ¡Buen día! Nos gustaría poder ayudarle con su caso. Por favor, escríbanos por mensaje privado el detalle de lo ocurrido y sus datos completos (nombres, cédula de identidad, teléfono, correo electrónico y ciudad de residencia). .
Saludos"
14,2021-12-30 00:35:46+00:00,BancoPichincha,"@eli37199652 ¡Buen día! Estamos aquí para ayudarle. Por favor, detállenos su caso para poder atenderle en el menor tiempo posible. Saludos"
15,2021-12-30 00:34:48+00:00,BancoPichincha,"@BiancaL96703685 ¡Buen día! Para recibir ayuda con su caso, puede llamar a nuestra Banca Telefónica al 02 2 999 999. Nuestros asesores atienden las 24 horas del día, todos los días del año. Saludos"
16,2021-12-29 20:08:57+00:00,BancoPichincha,"@WendyAlbuja @FEGASG ¡Buen día! Nos gustaría poder ayudarle con su caso. Por favor, escríbanos por mensaje privado el detalle de lo ocurrido y sus datos completos (nombres, cédula de identidad, teléfono, correo electrónico y ciudad de residencia).
Saludos"
17,2021-12-29 18:59:59+00:00,BancoPichincha,"@luisfelipe_83 Buen día! Indíquenos, por favor, si se refiere a una tarjeta de crédito o débito. Saludos"
18,2021-12-29 16:43:29+00:00,BancoPichincha,"@pabecu @FEGASG ¡Buen día! Nos gustaría poder ayudarle con su caso. Por favor, escríbanos por mensaje privado el detalle de lo ocurrido y sus datos completos (nombres, cédula de identidad, teléfono, correo electrónico y ciudad de residencia).
Saludos"
19,2021-12-29 14:34:22+00:00,BancoPichincha,"📲 Banca Móvil sigue batiendo récords. Empezamos el año con 1.100.000 usuarios activos y lo cerramos a punto de llegar a los 2 millones. 👏👏
Gracias por tu confianza y por ayudarnos, con tus comentarios, a seguir innovando cada día. 💛
#2021enBancoPichincha"
20,2021-12-29 13:04:52+00:00,BancoPichincha,@manuel_enriqe Buen día! La clave de la tarjeta de débito le llega en el sobre en el que le entregaron la misma y debe cambiarla en un cajero automático. Saludos
21,2021-12-29 13:02:43+00:00,BancoPichincha,"@EliMunozLoor @DEFENSORIAEC ¡Buen día! Nos gustaría poder ayudarle con su caso. Por favor, escríbanos por mensaje privado el detalle de lo ocurrido y sus datos completos (nombres, cédula de identidad, teléfono, correo electrónico y ciudad de residencia).
Saludos"
22,2021-12-29 01:22:48+00:00,BancoPichincha,"@Patu25259566 ¡Buen día! Nos gustaría poder ayudarle con su caso. Por favor, escríbanos por mensaje privado el detalle de lo ocurrido y sus datos completos (nombres, cédula de identidad, teléfono, correo electrónico y ciudad de residencia).
Saludos"
23,2021-12-29 01:18:02+00:00,BancoPichincha,"@RieraStefanny @superbancosEC ¡Buen día! Nos gustaría poder ayudarle con su caso. Por favor, escríbanos por mensaje privado el detalle de lo ocurrido y sus datos completos (nombres, cédula de identidad, teléfono, correo electrónico y ciudad de residencia).
Saludos"
24,2021-12-28 22:07:40+00:00,BancoPichincha,"@GabitaPriscila ¡Buen día! Nos gustaría poder ayudarle con su caso. Por favor, escríbanos por mensaje privado el detalle de lo ocurrido y sus datos completos (nombres, cédula de identidad, teléfono, correo electrónico y ciudad de residencia).
Saludos"
25,2021-12-28 19:03:30+00:00,BancoPichincha,"@ealexanderces ¡Buen día! Para renovar su tarjeta Visa Débito debe acercarse a una de nuestras agencias. La entrega es inmediata. Únicamente se debitará de su cuenta el monto de $4,89 (IVA incluido) para la emisión de su tarjeta. Saludos"
26,2021-12-28 18:36:11+00:00,BancoPichincha,"@JonnyCxmpxx ¡Buen día! Nos gustaría poder ayudarle con su caso. Por favor, escríbanos por mensaje privado el detalle de lo ocurrido y sus datos completos (nombres, cédula de identidad, teléfono, correo electrónico y ciudad de residencia).
Saludos"
27,2021-12-28 18:29:59+00:00,BancoPichincha,"@_adrzzz ¡Buen día! Aunque se encuentre en el exterior, estamos aquí para ayudarle. Puede enviarnos sus datos  (nombres, cédula, teléfono con el prefijo del país en el que se encuentra, email y ciudad de residencia) para que un asesor se contacte con usted y atienda su caso.
Saludos"
28,2021-12-28 09:02:24+00:00,BancoPichincha,"@i_Arcoiris ¡Buen día! Nos gustaría poder ayudarle con su caso. Por favor, escríbanos por mensaje privado el detalle de lo ocurrido y sus datos completos (nombres, cédula de identidad, teléfono, correo electrónico y ciudad de residencia).
Saludos"
29,2021-12-27 22:17:07+00:00,BancoPichincha,"@luiiissanchez ¡Buen día! Estamos aquí para ayudarle. Por favor, detállenos su caso para poder atenderle en el menor tiempo posible. Saludos"
30,2021-12-27 21:24:17+00:00,BancoPichincha,"💡Este año, más 1.2 millones de personas leyeron nuestro blog #HablemosEnConfianza que ya suma cerca de 170 artículos y que te han permitido conocer algo nuevo, día a día. 🗒
⬇️ Repasa los contenidos más visitados en estos 12 meses. 
#2021enBancoPichincha 💛"
31,2021-12-26 13:53:41+00:00,BancoPichincha,@AndreaDumancela Buen día! En el siguiente enlace dispone de información de los beneficios de nuestras tarjetas de crédito: https://t.co/BnQ8z7qK1D Saludos
32,2021-12-26 09:53:21+00:00,BancoPichincha,"@DennisseIsabell ¡Buen día! Nos gustaría poder ayudarle con su caso. Por favor, escríbanos por mensaje privado el detalle de lo ocurrido y sus datos completos (nombres, cédula de identidad, teléfono, correo electrónico y ciudad de residencia)."
33,2021-12-24 17:42:35+00:00,BancoPichincha,"@AndyElizTP ¡Buen día! Le pedimos disculpas por los problemas técnicos que le han impedido hacer sus transacciones en nuestros cajeros automáticos. Por favor, indíquenos la dirección exacta del cajero al que se refiere para verificar y solucionar la incidencia lo antes posible. Saludos"
34,2021-12-24 10:26:09+00:00,BancoPichincha,💛 Esta Navidad es momento de volver a abrazarnos y apoyarnos en los que más queremos. 🎄✨ https://t.co/8b8QeprsV7
35,2021-12-23 21:59:14+00:00,BancoPichincha,"@is_elen ¡Buen día! Nos gustaría poder ayudarle con su caso. Por favor, escríbanos por mensaje privado el detalle de lo ocurrido y sus datos completos (nombres, cédula de identidad, teléfono, correo electrónico y ciudad de residencia).
Saludos"
36,2021-12-23 12:05:27+00:00,BancoPichincha,"@Carlos_L89 ¡Buen día! Le pedimos disculpas por los problemas técnicos que le han impedido hacer sus transacciones en nuestros cajeros automáticos. Por favor, indíquenos la dirección exacta del cajero al que se refiere para verificar y solucionar la incidencia lo antes posible. Saludos"
37,2021-12-23 12:04:46+00:00,BancoPichincha,"@LaMalenita25 Buen día! No hemos tenido ninguna incidencia. Por favor, envíenos el mensaje que le arroja el sistema para intentar ayudarle. Saludos"
38,2021-12-23 12:04:00+00:00,BancoPichincha,"@Stevens64120146 ¡Buen día! Si le interesa cancelar su seguro, por favor, envíenos por mensaje privado sus datos completos (nombres, cédula de identidad, teléfono, correo electrónico y ciudad de residencia)."
39,2021-12-22 17:43:56+00:00,BancoPichincha,"@eder2657 Buen día! Hemos validado y su caso tiene fecha de máxima resolución, el próximo  27 de diciembre. Saludos"
40,2021-12-22 00:48:14+00:00,BancoPichincha,"@XrisC14 ¡Buen día! Lamentamos que haya pasado lo que nos comenta. Si considera haber sido víctima de estafa, le sugerimos colocar la denuncia ante las autoridades competentes, para que pueda recibir ayuda y después acercarse al Banco. Saludos"
41,2021-12-22 00:10:24+00:00,BancoPichincha,🌎 Un total de 35 proyectos fueron galardonados en los Premios BIO que Banco Pichincha otorga a los clientes que contribuyen a la transición hacia un mundo más sostenible y a mejorar la vida de las personas. #DatoPositivo
42,2021-12-21 17:57:11+00:00,BancoPichincha,"@EcuadorUmbrella ¡Buen día! Por favor, para cancelar su seguro, envíenos por DM sus datos completos: nombres, cédula de identidad, teléfono, correo electrónico y ciudad de residencia. Saludos"
43,2021-12-21 13:29:07+00:00,BancoPichincha,"@EcuadorUmbrella ¡Buen día! Si le interesa cancelar su seguro, por favor, envíenos por mensaje privado sus datos completos (nombres, cédula de identidad, teléfono, correo electrónico y ciudad de residencia).

Saludos"
44,2021-12-21 00:48:07+00:00,BancoPichincha,"@elmarete Si en alguna ocasión vuelve a necesitar de nuestros servicios, estaremos gustosos de ayudarle en todo lo que esté a nuestro alcance. Saludos (2/2)"
45,2021-12-21 00:47:43+00:00,BancoPichincha,"@elmarete Buen día! Quizás no a través de un e-mail, pero sí desde aquí queremos decirle que nos alegra haberle ayudado a hacer realidad el proyecto que tenía en mente cuando le concedimos el préstamo. Terminar de pagarlo es, sin duda, un nuevo motivo de felicidad. (1/2)"
46,2021-12-20 17:07:18+00:00,BancoPichincha,"@DaniMartinezP7 ¡Buen día! Estamos aquí para ayudarle. Por favor, detállenos su caso para poder atenderle en el menor tiempo posible. Saludos"
47,2021-12-20 14:43:27+00:00,BancoPichincha,"@Marcelonera ¡Buen día! Nos gustaría poder ayudarle con su caso. Por favor, escríbanos por mensaje privado el detalle de lo ocurrido y sus datos completos (nombres, cédula de identidad, teléfono, correo electrónico y ciudad de residencia).
Saludos"
48,2021-12-18 22:22:47+00:00,BancoPichincha,"@_mancero_ ¡Buen día! Para recibir ayuda con su caso, puede llamar a nuestra Banca Telefónica al 02 2 999 999, opción 4. Nuestros asesores atienden las 24 horas del día, todos los días del año. Saludos"
49,2021-12-18 18:16:10+00:00,BancoPichincha,"@sor_y15 ¡Buen día! Estamos aquí para ayudarle. Por favor, detállenos su caso para poder atenderle en el menor tiempo posible. Saludos"
50,2021-12-18 11:24:53+00:00,BancoPichincha,"@KleSan1 ¡Buen día! Para recibir ayuda con su caso, puede llamar a nuestra Banca Telefónica al 02 2 999 999, opción 4. Nuestros asesores atienden las 24 horas del día, todos los días del año. Saludos"
51,2021-12-18 11:19:54+00:00,BancoPichincha,@ecu_diaz ¡Buen día! El monto máximo de retiro por cajero automático con tarjeta Visa Débito Nacional es de $300; con tarjeta Visa Débito Internacional es de $500 y con tarjeta de débito Preferente es de $700. Saludos
52,2021-12-17 23:05:47+00:00,BancoPichincha,"@mr_santi_luzu ¡Buen día! Al momento, nuestro sistema está operativo. Detállenos su incidencia para intentar ayudarle. Saludos"
53,2021-12-17 23:04:42+00:00,BancoPichincha,"@keenyc63 ¡Buen día! Estamos aquí para ayudarle. Por favor, detállenos su caso para poder atenderle en el menor tiempo posible. Saludos"
54,2021-12-17 18:47:24+00:00,BancoPichincha,"@klisvera ¡Buen día! Nos gustaría poder ayudarle con su caso. Por favor, escríbanos por mensaje privado el detalle de lo ocurrido y sus datos completos (nombres, cédula de identidad, teléfono, correo electrónico y ciudad de residencia).
Saludos"
55,2021-12-17 18:30:47+00:00,BancoPichincha,"@camizuu_0 ¡Buen día! Nuestros canales presentaron intermitencias; por eso, ha tenido problemas al hacer sus transacciones. Al momentos estamos operando con normalidad. Lamentamos las molestias ocasionadas. Saludos"
56,2021-12-17 18:29:37+00:00,BancoPichincha,"@estemandejulio ¡Buen día! Le pedimos disculpas por los problemas técnicos que le han impedido hacer sus transacciones en nuestros cajeros automáticos. Por favor, indíquenos la dirección exacta del cajero al que se refiere para verificar y solucionar la incidencia lo antes posible. Saludos"
57,2021-12-17 15:48:24+00:00,BancoPichincha,"@gabilua1986 ¡Buen día! Debido a una intermitencia en nuestro sistema, nuestros canales presentaron este tipo de inconvenientes. Lamentamos las molestias ocasionadas. Al momento ya estamos operativos. Saludos"
58,2021-12-17 15:48:15+00:00,BancoPichincha,"@Giss_bm ¡Buen día! Debido a una intermitencia en nuestro sistema, nuestros canales presentaron este tipo de inconvenientes. Lamentamos las molestias ocasionadas. Al momento ya estamos operativos. Saludos"
59,2021-12-17 15:48:06+00:00,BancoPichincha,"@adriannoec ¡Buen día! Debido a una intermitencia en nuestro sistema, nuestros canales presentaron este tipo de inconvenientes. Lamentamos las molestias ocasionadas. Al momento ya estamos operativos. Saludos"
60,2021-12-17 15:47:40+00:00,BancoPichincha,"@el_licenshiado ¡Buen día! Nuestros canales presentaron intermitencias; por eso, ha tenido problemas al hacer sus transacciones. Al momento estamos operando con normalidad. Lamentamos las molestias ocasionadas. Saludos"
61,2021-12-17 15:47:18+00:00,BancoPichincha,"@karlostorres17 ¡Buen día! Debido a una intermitencia en nuestro sistema, nuestros canales presentaron este tipo de inconvenientes. Lamentamos las molestias ocasionadas. Al momento ya estamos operativos. Saludos"
62,2021-12-17 15:47:05+00:00,BancoPichincha,"@Alejndro2820 ¡Buen día! Nuestros canales han presentado intermitencias; por eso, ha tenido problemas al hacer sus transacciones. Al momento estamos operando con normalidad. Lamentamos las molestias ocasionadas. Saludos"
63,2021-12-17 15:46:46+00:00,BancoPichincha,"@adalivza ¡Buen día! Debido a una intermitencia en nuestro sistema, nuestros canales presentaron este tipo de inconvenientes. Lamentamos las molestias ocasionadas. Al momento ya estamos operativos. Saludos"
64,2021-12-17 15:46:32+00:00,BancoPichincha,"@adrita1304 ¡Buen día! Nuestros canales presentaron intermitencias; por eso, ha tenido problemas al hacer sus transacciones. Al momento estamos operando con normalidad. Lamentamos las molestias ocasionadas. Saludos"
65,2021-12-17 15:37:51+00:00,BancoPichincha,"@patriciovimos88 ¡Buen día! Nuestros canales han presentado intermitencias; por eso, ha tenido problemas al hacer sus transacciones. Al momento estamos operando con normalidad. Lamentamos las molestias ocasionadas. Saludos"
66,2021-12-17 15:35:23+00:00,BancoPichincha,"@ProfHoax__ @LuisHid53001342 ¡Buen día! Debido a una intermitencia en nuestro sistema, nuestros canales presentaron este tipo de inconvenientes. Lamentamos las molestias ocasionadas. Al momento, efectivamente, ya estamos operativos. Saludos"
67,2021-12-17 11:22:37+00:00,BancoPichincha,"@leovece ¡Buen día! Nos gustaría poder ayudarle con su caso. Por favor, escríbanos por mensaje privado el detalle de lo ocurrido y sus datos completos (nombres, cédula de identidad, teléfono, correo electrónico y ciudad de residencia).
Saludos"
68,2021-12-16 20:04:41+00:00,BancoPichincha,"@bajolalupaEC ¡Buen día! Estamos aquí para ayudarle. Por favor, detállenos su caso para poder atenderle en el menor tiempo posible. Saludos"
69,2021-12-16 20:03:40+00:00,BancoPichincha,"@marmaci20 ¡Buen día! Para situaciones como las que nos cuenta, tenemos disponible nuestro teléfono de Emergencias Bancarias. Llame al 02 2999 999, opción 1. Saludos"
70,2021-12-16 20:02:51+00:00,BancoPichincha,"@Pan_d3m0nium ¡Buen día! Nos gustaría poder ayudarle con su caso. Por favor, escríbanos por mensaje privado el detalle de lo ocurrido y sus datos completos (nombres, cédula de identidad, teléfono, correo electrónico y ciudad de residencia).
Saludos"
71,2021-12-16 20:02:14+00:00,BancoPichincha,"@maru_rigui16 ¡Buen día! Si tiene guardada la página de Banca web en su lista de favoritos o acceso directo; por favor, elimínela. Además, borre el historial y cookies antes de intentar de nuevo. Para ingresar es recomendable acceder desde https://t.co/gQY0iv6QDN. Saludos"
72,2021-12-16 18:32:04+00:00,BancoPichincha,"@leovece ¡Buen día! Estamos aquí para ayudarle. Por favor, detállenos su caso para poder atenderle en el menor tiempo posible. Saludos"
73,2021-12-16 18:31:14+00:00,BancoPichincha,"@Pan_d3m0nium ¡Buen día! Estamos aquí para ayudarle. Por favor, detállenos su caso para poder atenderle en el menor tiempo posible. Saludos"
74,2021-12-16 18:30:53+00:00,BancoPichincha,"@maru_rigui16 ¡Buen día! Le pedimos disculpas por los problemas técnicos que le han impedido hacer sus transacciones en nuestros cajeros . Por favor, indíquenos la dirección exacta para verificar y solucionar la incidencia lo antes posible. Respecto a Banca Web, el sistema está operativo."
75,2021-12-16 16:00:20+00:00,BancoPichincha,"@LandPyramid ¡Buen día! Le pedimos disculpas por los problemas técnicos que le han impedido hacer sus transacciones en nuestros cajeros automáticos. Por favor, indíquenos la dirección exacta del cajero al que se refiere para verificar y solucionar la incidencia lo antes posible. Saludos"
76,2021-12-16 15:40:43+00:00,BancoPichincha,"@litosound ¡Buen día! Estamos aquí para ayudarle. Por favor, detállenos su caso para poder atenderle en el menor tiempo posible. Saludos"
77,2021-12-16 15:40:05+00:00,BancoPichincha,"@Alexand49602778 ¡Buen día! Nos gustaría poder ayudarle con su caso. Por favor, escríbanos por mensaje privado el detalle de lo ocurrido, sus datos  (nombres, cédula, teléfono, correo y ciudad) y los de la agencia donde ha efectuado el trámite. 
Saludos"
78,2021-12-16 13:42:02+00:00,BancoPichincha,"@FALCONMGX ¡Buen día! Nos gustaría poder ayudarle con su caso. Por favor, escríbanos por mensaje privado el detalle de lo ocurrido y sus datos completos (nombres, cédula de identidad, teléfono, correo electrónico y ciudad de residencia).
Saludos"
79,2021-12-16 13:40:35+00:00,BancoPichincha,"@antisanturrones ¡Buen día! Nos gustaría poder ayudarle con su caso. Por favor, escríbanos por mensaje privado el detalle de lo ocurrido y sus datos completos (nombres, cédula de identidad, teléfono, correo electrónico y ciudad de residencia).
Saludos"
80,2021-12-16 13:38:59+00:00,BancoPichincha,@Marcelonera Buen día! La información proporcionada es la correcta. Le recomendamos que cumplimente los formularios que le envíen para gestionar su caso en el menor tiempo posible. Saludos
81,2021-12-16 13:17:44+00:00,BancoPichincha,"@VerodeGines ¡Buen día! Lamentamos que se haya producido esa incidencia al retirar su dinero en el cajero. Cuando esto ocurre, efectivamente el dinero se reversa de manera automática a lo largo de las próximas 24 a 48 horas en días hábiles. Saludos"
82,2021-12-16 13:17:01+00:00,BancoPichincha,"@jathnyta1998 ¡Buen día! Nos gustaría poder ayudarle con su caso. Por favor, escríbanos por mensaje privado el detalle de lo ocurrido y sus datos completos (nombres, cédula de identidad, teléfono, correo electrónico y ciudad de residencia).
Saludos"
