,Date,User,Tweet
107,2019-12-21 14:06:04+00:00,BancoPacificoEC,¡Gracias por escuchar el programa de hoy! Los esperamos el próximo sábado para la última edición del 2019 de nuestro programa 🎧#MiBancoBancoMeEnseña🎧! Escúchanos el próximo sábado desde las 08:00 horas en las radios asociadas a la @aernacional1📻. https://t.co/JD4yhy9xVd
108,2019-12-21 13:33:02+00:00,BancoPacificoEC,"#MiBancoBancoMeEnseña 🎧🎙¡Hablamos con un experto en #EducaciónFinanciera! 💡 El Lic. Andrés Mesías, Subgerente de Marketing Digital del @BancoPacificoEC, comparte algunos consejos para desarrollar un plan de marketing exitoso 🤓. https://t.co/9mzWR9Q63p"
109,2019-12-21 12:50:22+00:00,BancoPacificoEC,"Bienvenidos! Estamos en cabina listos para iniciar nuestro programa 🎧 #MiBancoBancoMeEnseña 🎧. Hoy hablaremos sobre ""Herramientas para su negocio: Plan de Marketing 4P y manejo de redes sociales"" Escúchanos a partir de las 08:00 horas en las radios asociadas a la @aernacional1. https://t.co/8OonGzkZlT"
110,2019-12-21 00:46:35+00:00,BancoPacificoEC,@Fjambay_89 Estamos para servirte. AC°
111,2019-12-21 00:45:44+00:00,BancoPacificoEC,@ANDREWFJ1 Eres importante para nosotros Andrés 🙂 AC°
112,2019-12-21 00:24:06+00:00,BancoPacificoEC,"@Fjambay_89 Hola Fernando, puedes hacer compras utilizando la App Wallet BdP, en todos los puntos que cuenten con el logo del establecimiento. AC°"
113,2019-12-20 23:12:05+00:00,BancoPacificoEC,"@Gabriel_Kyo Hola buenas tardes, te ofrecemos disculpas por las molestias ocasionadas. Te sugiero acudir a una de nuestras agencias para que te ayuden con el ingreso del respectivo reclamo o el cambio del billete. AC°"
114,2019-12-20 22:40:56+00:00,BancoPacificoEC,"@CristianEdison9 Hola, en el siguiente enlace podrás verificar los requisitos para nuestras tarjetas de crédito. Para ello deberás dar clic en MasterCard o Visa de acuerdo a la marca de tu preferencia https://t.co/VR2N32EjO5  LN*"
115,2019-12-20 21:52:07+00:00,BancoPacificoEC,"@jhonnatanaldaz Hola Jona, servicios al cliente labora de 10:00 a 17:00 y ventanilla hasta las 19:00. AC°"
116,2019-12-20 19:36:53+00:00,BancoPacificoEC,"@MarioSu99777214 Gracias Mario, tu consulta está siendo atendida por mensaje interno. GG°"
117,2019-12-20 19:24:02+00:00,BancoPacificoEC,"@MarioSu99777214 Buenas tardes Mario, por favor envíanos por mensaje directo el nombre de la Universidad y el país donde se encuentra, para poderte asistir. GG°"
118,2019-12-20 17:07:58+00:00,BancoPacificoEC,"Nos sumamos a la iniciativa #JuegoLimpio2030 💪🏻, hoy participamos en la inauguración de la primera cancha de fútbol sintética ⚽ de este proyecto social que  beneficiará a niños, adolescentes y jóvenes de Guayaquil. 👏🏻 https://t.co/o8QoTkO22O"
119,2019-12-20 14:53:06+00:00,BancoPacificoEC,"@DiegoAr79200943 Buenos días Diego, muchas gracias por tu comentario 🙂 GG°"
120,2019-12-20 14:44:06+00:00,BancoPacificoEC,"@myquic Buenos días, agradecemos mucho tu comentario, es un placer poderte servir. GG°"
121,2019-12-20 13:11:16+00:00,BancoPacificoEC,"@AnabelleVeloz @PacifiCard @superbancosEC Buenos días Anabelle, estamos atendiendo tu requerimiento desde nuestra página de Twitter Pacificard. GG°"
122,2019-12-19 23:42:02+00:00,BancoPacificoEC,"@williamludena Hola buenas tardes, William, muchas gracias por tu comentario, siempre pensando en nuestros clientes, brindándoles el mejor servicio 😊VR°"
123,2019-12-19 23:06:52+00:00,BancoPacificoEC,Pon mucha atención a este #TipDeSeguridad de #TuBancoBanco: Actúa de inmediato en caso de pérdida o robo de tu tarjeta @PacifiCard bloqueándola a través de nuestros distintos canales. https://t.co/s4mt5yRgaw
124,2019-12-19 22:17:20+00:00,BancoPacificoEC,"@dormolina1 Hola buena tardes, Domingo, por favor contáctanos por mensaje interno, con gusto atenderemos tu consulta. VR°"
125,2019-12-19 21:45:45+00:00,BancoPacificoEC,"@Fernand43654142 Fernando, permitimos tu información por interno para poder validar el estado de envió de la tarjeta. VR°"
126,2019-12-19 21:37:41+00:00,BancoPacificoEC,@luisantonio_r @mcdc_mcdc Que tengas una excelente tarde Luis 😀 MM°
127,2019-12-19 21:31:07+00:00,BancoPacificoEC,"@Fernand43654142 Hola buena tardes, Fernando, lamentamos el inconveniente presentado, por favor contáctanos por mensaje interno, con gusto atenderemos tu consulta. VR°"
128,2019-12-19 21:23:10+00:00,BancoPacificoEC,¡Otro logro más de @BancoPacificoEC! Somos el primer banco del Ecuador en obtener la certificación ISO 37001 del Sistema de Gestión Antisoborno (SGAS) para todos nuestros productos y servicios a nivel nacional. ☝ ¡Gracias al compromiso de nuestros colaboradores! 🤝 https://t.co/Ng9gVzeoWP
129,2019-12-19 18:34:19+00:00,BancoPacificoEC,"@JoseSaenzS Buenas tardes José, por favor contáctanos por mensaje interno, con gusto atenderemos tu consulta. GG°"
130,2019-12-19 17:47:55+00:00,BancoPacificoEC,@mcdc_mcdc @luisantonio_r Es un gusto servirte.😃 MM°
131,2019-12-19 17:47:48+00:00,BancoPacificoEC,¡Felicitaciones a @DelfinSC!🏆 El esfuerzo y dedicación que dan cada día los ha forjado con espíritus de #InvenciblesBdP. Conoce un poco más de los campeones del fútbol nacional 2019.⚽️ #DelfínSC https://t.co/w7HlBonPmM
132,2019-12-19 17:39:20+00:00,BancoPacificoEC,@mcdc_mcdc @luisantonio_r Te confirmamos que hemos atendido con éxito el requerimiento de la titular. MM°
133,2019-12-19 17:06:29+00:00,BancoPacificoEC,"@mcdc_mcdc @luisantonio_r Agradecemos tu notificación, no obstante estamos atendiendo las consultas que la titular nos está detallando en nuestro Whatsapp. GG°"
134,2019-12-19 16:34:14+00:00,BancoPacificoEC,"@Nataly05586602 Nataly, reiteramos nuestras disculpas, tu caso está siendo atendido por interno. GG°"
135,2019-12-19 14:44:32+00:00,BancoPacificoEC,"@axlxavier Buenos días Xavier, por favor otórganos mayor información por mensaje interno para asistirte. GG°"
136,2019-12-19 13:27:36+00:00,BancoPacificoEC,"@mcdc_mcdc @luisantonio_r Buenos días, estamos atendiendo la consulta de la titular por nuestra red de WhatsApp. GG°"
137,2019-12-19 03:25:50+00:00,BancoPacificoEC,"@ChristCedeno Buenas noches, Christian, reiteramos nuestras disculpas por el tiempo de demora; no obstante, permítenos con mayor detalle de tu novedad por interno para reportar la información, VR°"
138,2019-12-19 01:46:54+00:00,BancoPacificoEC,"@ag_oquendo_94 Hola Ana buenas noches, lamentamos mucho el malestar presentado; indícanos mayor detalle de tu solicitud por interno para poder ayudarte. VR°"
139,2019-12-19 00:09:27+00:00,BancoPacificoEC,"@efigo_w Hola buenas noches, lamentamos mucho el malestar presentado, por favor ayúdanos con mayor detalle del inconveniente por interno. VR°"
140,2019-12-18 23:11:01+00:00,BancoPacificoEC,"@LustyKane Hola buenas tardes, te ofrecemos disculpas por el inconveniente, tu novedad será reportada con el área encargada, muchas gracias por la información. VR°"
141,2019-12-18 21:26:14+00:00,BancoPacificoEC,"¡Gracias por seguir nuestra transmisión en vivo! Con la charla ""Aprendo con mi Banco Banco"" en #BdPTouch, los niños aprendieron sobre #EducaciónFinanciera y ahora están listos para convertirse en maestros del ahorro. 💪😎 https://t.co/MF8feddQf4"
142,2019-12-18 21:18:03+00:00,BancoPacificoEC,@mcdc_mcdc Estamos para servirte. GG°
