,Date,User,Tweet
0,2019-12-30 23:06:26+00:00,BancoPichincha,"@marcojarla ¡Buen día! Nuestros asesores se comunicaron con usted sobre las 12:00 y le informaron el proceso a seguir para que pueda disponer de un certificado sobre su transacción. Tal y como le indicaron y, por seguridad, debe solicitarlo personalmente en una de nuestras agencias. Saludos"
1,2019-12-30 17:15:44+00:00,BancoPichincha,@Mariugenia_FB ¡Buen día! Las planillas de servicios básicos puede pagarlas en los puntos Mi Vecino o por medio de la Banca Web. Saludos
2,2019-12-30 16:30:55+00:00,BancoPichincha,"@julian_loverboy ¡Buen día! Efectivamente, la cédula no debe tener cubiertas adicionales. Saludos"
3,2019-12-30 15:56:54+00:00,BancoPichincha,@marcojarla ¡Buen día! Por mensaje interno se le ha explicado de manera clara como obtener el detalle de su transferencia. Saludos
4,2019-12-30 15:38:52+00:00,BancoPichincha,"#AlertasPichincha 
Empieza el 2020 sin trámites pendientes. ⏰ Así atenderemos en estos días. 👇 https://t.co/g6stvjE4Fx"
5,2019-12-30 14:40:39+00:00,BancoPichincha,El 2020 está a la vuelta de la esquina ✨ ¿En qué te fijas para organizar tus finanzas anuales? #EncuestasPichincha
6,2019-12-30 07:42:50+00:00,BancoPichincha,@vejovian77 ¡Buen día! Hemos respondido por interno con mayor detalle. Saludos
7,2019-12-30 07:39:55+00:00,BancoPichincha,"@Isra_PB ¡Buen día! El lunes 30 las agencias atenderán en sus horarios habituales. El martes y miércoles, no habrá atención. Recuerde que están disponibles los canales electrónicos y puntos Mi Vecino. Saludos"
8,2019-12-30 07:39:44+00:00,BancoPichincha,"@FmGaviriah ¡Buen día! El lunes 30 las agencias atenderán en sus horarios habituales. El martes y miércoles, no habrá atención. Recuerde que están disponibles los canales electrónicos y puntos Mi Vecino. Saludos"
9,2019-12-30 00:25:45+00:00,BancoPichincha,"@vejovian77 ¡Buen día! Hemos leído con atención su caso y lamentamos la confusión. Vamos a tomar nota de lo que nos comenta para evitar que vuelva a ocurrir. De todas formas, indíquenos si necesita que le ayudamos en algo. Saludos"
10,2019-12-30 00:20:45+00:00,BancoPichincha,@PierreJeans3 Buen día! Lo más probable es que disponga del dinero a lo largo del lunes que es el primer día hábil. Saludos
11,2019-12-29 20:25:43+00:00,BancoPichincha,"@vejovian77 ¡Buen día! Estamos aquí para ayudarle. Por favor, detállenos su caso para poder atenderle en el menor tiempo posible. Saludos"
12,2019-12-29 20:24:49+00:00,BancoPichincha,@15Marikita ¡Buen día! En el siguiente enlace puede consultar los horarios vigentes: https://t.co/57IYF0zP8J Saludos
13,2019-12-29 10:55:45+00:00,BancoPichincha,@anabolena666 Buen día! Lamentamos lo ocurrido. Puede depositarlo en cualquier agencia. Saludos
14,2019-12-29 10:51:34+00:00,BancoPichincha,"@LuisErnestoGuz1 ¡Buen día! El lunes 30 las agencias atenderán en sus horarios habituales. El martes y miércoles, no habrá atención. Recuerde que están disponibles los canales electrónicos y puntos Mi Vecino. Saludos"
15,2019-12-29 00:35:25+00:00,BancoPichincha,"@isaac_1208 ¡Buen día! El lunes 30 las agencias atenderán en sus horarios habituales. El martes y miércoles, no habrá atención. Recuerde que están disponibles los canales electrónicos y puntos Mi Vecino. Saludos"
16,2019-12-29 00:35:07+00:00,BancoPichincha,"@nesardurox ¡Buen día! El lunes 30 las agencias atenderán en sus horarios habituales. El martes y miércoles, no habrá atención. Recuerde que están disponibles los canales electrónicos y puntos Mi Vecino. Saludos"
17,2019-12-28 18:33:15+00:00,BancoPichincha,"@VivianeRobertsA ¡Buen día! Puede llamar al 02 2 999 999. Nuestro servicio de Banca Telefónica que atiende todos los días del año, las 24 horas, le puede ayudar con su caso. Saludos"
18,2019-12-28 16:04:58+00:00,BancoPichincha,@_moniquiutm ¡Buen día! Al momento todos nuestros canales electrónicos están operativos. Le pedimos disculpas por las molestias ocasionadas y le agradecemos por su paciencia. Saludos
19,2019-12-28 16:04:12+00:00,BancoPichincha,"@LeonhardoG 2. Papeleta de votación, licencia de conducir o credencial laboral 
3. Copia y original de la planilla de servicio básico de los dos últimos meses 
4. Tarjeta de débito Xperta
Saludos (2/2)"
20,2019-12-28 16:04:05+00:00,BancoPichincha,"@LeonhardoG ¡Buen día! Por razones de seguridad, para actualizar sus datos debe acercarse personalmente a una de nuestras agencias presentando los siguientes requisitos: 
1. Copia y original de la cédula o pasaporte, en caso de ser extranjero.
(1/2)"
21,2019-12-28 14:35:00+00:00,BancoPichincha,"En esta época de tantos compromisos familiares y con amigos, no te olvides de pagar los servicios básicos de casa. Hazlo en #MiVecino y ¡listo... a seguir disfrutando de las fiestas! 💃🏻🕺🏻 https://t.co/JepPYmDB01"
22,2019-12-28 12:41:32+00:00,BancoPichincha,"@joserafaelUF ¡Buen día! Nos gustaría poder ayudarle con su caso de una manera personalizada. Por favor, escríbanos por mensaje privado el detalle de lo ocurrido con sus datos completos (nombres, cédula de identidad, teléfono, correo electrónico y ciudad de residencia). 
Saludos"
23,2019-12-28 11:43:10+00:00,BancoPichincha,@anakarinact ¡Buen día! En a página del establecimiento existe un formulario de contacto. Le recomendamos que lo cumplimente para que atiendan su caso. Saludos
24,2019-12-28 11:41:00+00:00,BancoPichincha,"@karlitamimi20 ¡Buen día! Puede llamar al 02 2 999 999. Nuestro servicio de Banca Telefónica que atiende todos los días del año, las 24 horas, le puede ayudar con su caso. Saludos"
25,2019-12-28 11:40:49+00:00,BancoPichincha,@_geeksoluciones Buen día! Hemos respondido por interno a su solicitud. Saludos
26,2019-12-28 11:36:55+00:00,BancoPichincha,"@verocarriel ¡Buen día! Puede llamar al 02 2 999 999. Nuestro servicio de Banca Telefónica que atiende todos los días del año, las 24 horas, le puede ayudar con su caso. Saludos"
27,2019-12-28 11:36:40+00:00,BancoPichincha,@_FiorellaMK ¡Buen día! Lamentamos lo ocurrido y por supuesto le pedimos disculpas. Vamos a hacer llegar su reclamo al departamento encargado. Saludos
28,2019-12-28 11:35:19+00:00,BancoPichincha,"@andreasandovalt ¡Buen día! Por seguridad, la recepción de esos billetes es solo en ventanilla. Lamentamos las molestias y agradecemos su comprensión. Saludos"
29,2019-12-28 11:33:42+00:00,BancoPichincha,@_Raulml Buen día! Le recomendamos que lo denuncie a las autoridades judiciales. Saludos
30,2019-12-28 11:32:38+00:00,BancoPichincha,@WilliamPulido73 Buen día! Lamentamos las molestias. Seguimos gestionando su caso para evitar que esto vuelva a ocurrir. Saludos
31,2019-12-28 11:27:30+00:00,BancoPichincha,"@funicable ¡Buen día! Puede llamar al 02 2 999 999. Nuestro servicio de Banca Telefónica que atiende todos los días del año, las 24 horas, le puede ayudar con su caso. Saludos"
32,2019-12-28 11:25:56+00:00,BancoPichincha,"@CrespoCris ¡Buen día! Entendemos su malestar y lo primero que queremos es pedirle disculpas por la intermitencia que se produjo en el sistema. Al momento Banca web está operativa. Antes de ingresar, le recomendamos usar Google Chrome y eliminar cookies e  historial de su navegador. Saludos"
33,2019-12-28 11:24:31+00:00,BancoPichincha,"@natiiduu ¡Buen día! Entendemos su malestar y lo primero que queremos es pedirle disculpas por la intermitencia que se produjo en el sistema. Al momento Banca web está operativa. Antes de ingresar, le recomendamos usar Google Chrome y eliminar cookies e historial de su navegador. Saludos"
34,2019-12-28 11:23:40+00:00,BancoPichincha,"@LeonhardoG ¡Buen día! Estamos aquí para ayudarle. Por favor, detállenos su caso para poder atenderle en el menor tiempo posible. Saludos"
35,2019-12-28 11:23:23+00:00,BancoPichincha,"@friega_again2 ¡Buen día! Entendemos su malestar y lo primero que queremos es pedirle disculpas por la intermitencia que se produjo en el sistema. Al momento Banca web está operativa. Antes de ingresar, le recomendamos usar Google Chrome y eliminar cookies y el historial de navegador. Saludos"
36,2019-12-28 11:21:45+00:00,BancoPichincha,@faustomendoza ¡Buen día! Le pedimos disculpas por las molestias que pueda haberle provocado esta incidencia en nuestros cajeros. Nuestros técnicos ya están trabajando para solucionarla en el menor tiempo posible. Saludos
37,2019-12-28 11:21:24+00:00,BancoPichincha,"@pzambranom ¡Buen día! Puede llamar al 02 2 999 999. Nuestro servicio de Banca Telefónica que atiende todos los días del año, las 24 horas, le puede ayudar con su caso. Saludos"
38,2019-12-28 11:20:04+00:00,BancoPichincha,"@AndreaS76307727 ¡Buen día! Puede llamar al 02 2 999 999. Nuestro servicio de Banca Telefónica que atiende todos los días del año, las 24 horas, le puede ayudar con su caso. Saludos"
