,Date,User,Tweet
0,2020-12-30 23:50:08+00:00,BancoPichincha,"@UIO2818 Buen día! Hemos validado y al momento no existe ninguna incidencia en la web de tarjetas Banco Pichincha. Para poder ayudarle, necesitamos que nos indique, por favor, el problema específico que tiene al ingresa y el mensaje que le arroja el sistema. Saludos"
1,2020-12-30 23:41:18+00:00,BancoPichincha,"@elduqued2 ¡Buen día! Lamentamos las molestias ocasionadas. Por una intermitencia en nuestro sistema, es posible que no pueda visualizar todos los movimientos realizados en su cuenta. A lo largo del día, su saldo se actualizará. Puede revisarlo en nuestros canales digitales. Saludos"
2,2020-12-30 23:40:36+00:00,BancoPichincha,"@josecanizarest ¡Buen día! Nos gustaría poder ayudarle con su caso. Por favor, escríbanos por mensaje privado el detalle de lo ocurrido y sus datos completos (nombres, cédula de identidad, teléfono, correo electrónico y ciudad de residencia). 
Saludos"
3,2020-12-30 23:32:50+00:00,BancoPichincha,@Marie11507357 ¡Buen día! El jueves 31 de diciembre y viernes 1 de enero solo estarán disponibles los canales electrónicos y puntos Mi Vecino. Saludos
4,2020-12-30 21:32:52+00:00,BancoPichincha,"@felito99 ¡Buen día! Para recibir ayuda con su caso, puede llamar a nuestra Banca Telefónica al 02 2 999 999, opción 2. Luego debe escoger las opciones 1 y 9. Nuestros asesores atienden las 24 horas del día, todos los días del año. Saludos"
5,2020-12-30 21:29:52+00:00,BancoPichincha,"@PattyPp21 ¡Buen día! Lamentamos que se haya producido esa incidencia al retirar su dinero en el cajero. Cuando esto ocurre, el dinero se reversa de manera automática a lo largo de las próximas 24 a 48 horas en días hábiles. Saludos"
6,2020-12-30 21:29:17+00:00,BancoPichincha,"@melixidiaz ¡Buen día! Lamentamos las molestias ocasionadas. Por una intermitencia en nuestro sistema, es posible que no pueda visualizar todos los movimientos realizados en su cuenta. A lo largo del día, su saldo se actualizará. Puede revisarlo en nuestros canales digitales. Saludos"
7,2020-12-30 21:21:39+00:00,BancoPichincha,"@diegovidcampo ¡Buen día! Lamentamos las molestias ocasionadas. Por una intermitencia en nuestro sistema, es posible que no pueda visualizar todos los movimientos realizados en su cuenta. A lo largo del día, su saldo se actualizará. Puede revisarlo en nuestros canales digitales. Saludos"
8,2020-12-30 21:20:41+00:00,BancoPichincha,"@JorgeAllo1989 ciudad de residencia). En cuanto los recibamos, gestionaremos la llamada de uno de nuestros asesores.
Saludos 2/2"
9,2020-12-30 21:20:34+00:00,BancoPichincha,"@JorgeAllo1989 ¡Buen día! Nos gustaría poder ayudarle con su caso. Por favor, escríbanos por mensaje privado el detalle de lo ocurrido y sus datos completos (nombres, cédula de identidad, teléfono, correo electrónico y 1/2"
10,2020-12-30 21:16:33+00:00,BancoPichincha,"@force2332 ¡Buen día! Lamentamos las molestias ocasionadas. Por una intermitencia en nuestro sistema, es posible que no pueda visualizar todos los movimientos realizados en su cuenta. A lo largo del día, su saldo se actualizará. Puede revisarlo en nuestros canales digitales. Saludos"
11,2020-12-30 21:14:35+00:00,BancoPichincha,"@LUISHUILCATAND1 ¡Buen día! Lamentamos las molestias ocasionadas. Por una intermitencia en nuestro sistema, es posible que no pueda visualizar todos los movimientos realizados en su cuenta. A lo largo del día, su saldo se actualizará. Puede revisarlo en nuestros canales digitales. Saludos"
12,2020-12-30 21:14:19+00:00,BancoPichincha,"@Ni5ck ¡Buen día! Lamentamos las molestias ocasionadas. Por una intermitencia en nuestro sistema, es posible que no pueda visualizar todos los movimientos realizados en su cuenta. A lo largo del día, su saldo se actualizará. Puede revisarlo en nuestros canales digitales. Saludos"
13,2020-12-30 21:11:46+00:00,BancoPichincha,@antonellapj ¡Buen día!  El jueves 31 de diciembre y viernes 1 de enero solo estarán disponibles los canales electrónicos y puntos Mi Vecino. Saludos
14,2020-12-30 21:10:10+00:00,BancoPichincha,"@StefyArmendariz ¡Buen día! Al momento, nuestro sistema está operativo. Le agradecemos su paciencia y comprensión. Saludos"
15,2020-12-30 21:09:46+00:00,BancoPichincha,"@chikysand16 ¡Buen día! Lamentamos las molestias ocasionadas. Por una intermitencia en nuestro sistema, es posible que no pueda visualizar todos los movimientos realizados en su cuenta. A lo largo del día, su saldo se actualizará. Puede revisarlo en nuestros canales digitales. Saludos"
16,2020-12-30 21:07:58+00:00,BancoPichincha,"@PattyPp21 ¡Buen día! Nos gustaría poder ayudarle con su caso. Por favor, escríbanos por mensaje privado el detalle de lo ocurrido y sus datos completos (nombres, cédula de identidad, teléfono, correo electrónico y ciudad de residencia). 
Saludos"
17,2020-12-30 21:07:38+00:00,BancoPichincha,"@DelPiiero10 ¡Buen día! Lamentamos las molestias ocasionadas. Por una intermitencia en nuestro sistema, es posible que no pueda visualizar todos los movimientos realizados en su cuenta. A lo largo del día, su saldo se actualizará. Puede revisarlo en nuestros canales digitales. Saludos"
18,2020-12-30 20:57:55+00:00,BancoPichincha,"@Andreagcalero ¡Buen día! Nos gustaría poder ayudarle con su caso. Por favor, escríbanos por mensaje privado el detalle de lo ocurrido y sus datos completos (nombres, cédula de identidad, teléfono, correo electrónico y ciudad de residencia). 
Saludos"
