,Date,User,Tweet
0,2019-12-30 20:21:46+00:00,produbancoec,"@Gabriel89764050 Hola, en el siguiente enlace encontrarás horarios y direcciones de agencias a nivel nacional 
Saludos. 
https://t.co/vPYb6WVsbn"
1,2019-12-30 19:37:44+00:00,produbancoec,"@Rai_Ecu Hola, puedes llamarnos al 02 2996200 
Saludos"
2,2019-12-30 19:37:03+00:00,produbancoec,"@nitadp Hola, gracias por compartir tus experiencias con nosotros, demora 24 horas hábiles en hacerse efectivo en tu cuenta. 
Saludos"
3,2019-12-30 19:24:35+00:00,produbancoec,"@elmulatoEC Hola Esteban, en que te podemos ayudar? 
Saludos"
4,2019-12-30 18:49:38+00:00,produbancoec,"@AtilioVillalobs Hola, en nuestros productos no disponemos seguros. 
Saludos"
5,2019-12-30 17:39:44+00:00,produbancoec,"@valecarolyn @GaboEdu Hola, en que te podemos ayudar?
Saludos"
6,2019-12-30 17:26:23+00:00,produbancoec,"@EddieVeraSa Hola, la página web y app están funcionando con normalidad, por favor inténtalo de nuevo, estamos atentos a cualquier novedad. 
Saludos"
7,2019-12-30 16:08:39+00:00,produbancoec,"@adriandeath @DEFENSORIAEC @superbancosEC Hola, el retiro diario es hasta $400 dolares, en cajeros Produbanco no hay costo de retiro sin imprimir recibo, cualquier duda estamos para ayudarte, buen día. 

Saludos"
8,2019-12-30 15:38:37+00:00,produbancoec,"@MD_anestesio @superbancosEC Hola, mil disculpas por las molestias, por favor ayúdanos con tus datos por mensaje interno (celular, cédula, correo, nombres completos) para reportar el inconveniente. 
Saludos"
9,2019-12-30 15:16:19+00:00,produbancoec,"@JoseandresJC Hola, en el siguiente enlace encontrarás horarios y direcciones de agencias a nivel nacional 
Saludos. 
https://t.co/vPYb6WVsbn"
10,2019-12-30 15:10:23+00:00,produbancoec,"@alegarcia_v Hola, mil disculpas por el inconveniente, por favor ayúdanos con tus datos por mensaje interno (correo, celular, cédula, nombres completos) para reportar el incidente. 
Saludos"
11,2019-12-30 14:37:43+00:00,produbancoec,"@AugFreddy Holas, muchas gracias por la sugerencia, nuestro equipo administrativo está trabajando para dar mayor comodidad a nuestros clientes en esa agencia. 

Saludos"
12,2019-12-27 22:00:06+00:00,produbancoec,Recibir el año nuevo con la gente que amamos #ExperienciasProdubanco https://t.co/a7zOwgIjFD
