,Date,User,Tweet
0,2022-12-30 21:08:22+00:00,produbancoec,"Ponemos en conocimiento el horario de atención del feriado 2 de enero de 2023 de agencias Produbanco. 

Consulta nuestras oficinas digitales: https://t.co/lYnztnJtEl https://t.co/rNpIsFPEwU"
1,2022-12-28 20:28:56+00:00,produbancoec,@mcecilialopz @BancoPacificoEC 💚
2,2022-12-28 15:07:08+00:00,produbancoec,"@Sam89mer Estimado, por favor déjanos tus datos por mensaje interno para revisar tu caso."
3,2022-12-28 14:41:00+00:00,produbancoec,"@klebermendoza Estimado, le confirmamos que nuestros aplicativos se encuentran 100% operativos."
4,2022-12-27 20:56:05+00:00,produbancoec,"@CHROD13 Estimado, por favor déjenos sus datos por mensaje interno para revisarlo."
5,2022-12-27 20:49:53+00:00,produbancoec,"@MishellArizagaF Estimada, por favor déjenos sus datos por mensaje interno para revisarlo."
6,2022-12-27 19:20:34+00:00,produbancoec,"@gabriel38ec Buenos tardes Gabriel 😄 , 

Puedes activar el segundo factor de seguridad en nuestra web:
 
Ingresa con tu usuario y contraseña elige Servicios Bancarios/ Segundo Factor Seguridad/ Solicitud Segundo Factor Seguridad y sigue el proceso.

Saludos"
7,2022-12-22 18:43:05+00:00,produbancoec,"@gabgutierreez Estimada, por favor déjanos tus datos por mensaje interno para revisarlo."
8,2022-12-20 05:02:28+00:00,produbancoec,"@conniiiee_ Estimada, lamentamos el inconveniente. Por favor déjanos un detalle del error que te presenta."
9,2022-12-18 20:11:59+00:00,produbancoec,"@supersonicox Estimado, por favor comunícate al 1700 123 123, verificaremos tus datos y con gusto te ayudaremos."
10,2022-12-17 20:25:48+00:00,produbancoec,"@ceardila Estimado cliente, te pedimos disculpas por lo sucedido con tu transacción de retiro. El valor fue regularizado en tu cuenta; por favor verifícalo en los movimientos accediendo a nuestra página web o app móvil."
11,2022-12-17 20:22:50+00:00,produbancoec,"@joa_quiin Estimado cliente, te pedimos disculpas por lo sucedido con tu transacción de retiro. El valor fue regularizado en tu cuenta; por favor verifícalo en los movimientos accediendo a nuestra página web o app móvil."
12,2022-12-17 18:01:54+00:00,produbancoec,"@Poppymrb Estimada, pedimos disculpas por los inconvenientes causados por intermitencia en nuestros servicios, se encuentran disponibles 100%"
13,2022-12-17 17:57:17+00:00,produbancoec,"@Softhings Estimada, pedimos disculpas por los inconvenientes causados por intermitencia en nuestros servicios, mismos que se encuentran disponibles."
14,2022-12-17 17:51:32+00:00,produbancoec,"@DuraznitoSthefa Estimada, por favor déjanos tus datos (nombre, cédula y celular) por mensaje interno para revisarlo."
15,2022-12-17 17:39:46+00:00,produbancoec,"@argemarybernal @LassoGuillermo @DEFENSORIAEC @superbancosEC Estimado, pedimos disculpas por los inconvenientes causados por intermitencia en nuestros servicios, mismos que se encuentran disponibles."
16,2022-12-17 17:39:12+00:00,produbancoec,"@argemarybernal @DEFENSORIAEC @superbancosEC @LassoGuillermo Estimado, pedimos disculpas por los inconvenientes causados por intermitencia en nuestros servicios, mismos que se encuentran disponibles."
17,2022-12-17 17:39:04+00:00,produbancoec,"@jhonleon007 Estimado, pedimos disculpas por los inconvenientes causados por intermitencia en nuestros servicios, mismos que se encuentran disponibles."
18,2022-12-17 17:10:40+00:00,produbancoec,"@belimoli @monikeke @BaninterEc Estimado, nuestro servicios están 100% activos, por favor su amable ayuda intentando nuevamente. gracias."
19,2022-12-17 17:07:01+00:00,produbancoec,"@ThonyFX Estimado, nuestros servicios están 100% activos, solicitamos tu amable ayuda intentando nuevamente."
20,2022-12-17 17:06:05+00:00,produbancoec,"@MADMargarita @mitchguzman Estimada, nuestros servicios se encuentran 100% activos, por favor tu amable ayuda intentando nuevamente. gracias."
21,2022-12-17 17:04:09+00:00,produbancoec,"@monikeke Estimada, pedimos disculpas por los inconvenientes causados por intermitencia en nuestros servicios, mismos que se encuentran disponibles."
22,2022-12-17 17:02:36+00:00,produbancoec,"@ZaiditaPalma @shunshonyc Estimado, nuestro canales están 100% activos. Por favor te pedimos que ingreses nuevamente."
23,2022-12-17 17:02:04+00:00,produbancoec,"@toro_maverick @linaorde @superbancosEC Estimado, nuestros canales están 100% activos. Por favor solicitamos tu amable ayuda intentando de nuevo. muchas gracias."
24,2022-12-17 17:01:31+00:00,produbancoec,"@diego87_15 Estimado, todos nuestro canales están al 100% activos. Por favor interna nuevamente, muchas gracias."
25,2022-12-17 16:57:54+00:00,produbancoec,"@DuraznitoSthefa @superbancosEC Estimada, pedimos disculpas por los inconvenientes causados por intermitencia en nuestros servicios, mismos que se encuentran disponibles."
26,2022-12-17 13:35:10+00:00,produbancoec,"@Myriamramirezm @angiegomeza Estimada, pedimos disculpas por los inconvenientes causados por intermitencia en nuestros servicios, mismos que se encuentran disponibles. Por favor déjanos tus datos completos por mensaje interno para revisarlo."
27,2022-12-17 13:34:37+00:00,produbancoec,"@daguilarg @OckY_CuberO Estimado, pedimos disculpas por los inconvenientes causados por intermitencia en nuestros servicios, mismos que se encuentran disponibles."
